"Census_FIP_Code","Year","NativeAmerican_AlaskaNative","Asian","Black_AfricanAmerican","Hispanic","White","TotalNumberChildren","county_name","metro_name","COI_Level_Metro","COI_Scores_Metro","Education_Level_Metro","Education_Score_Metro","HealthEnviro_Level_Metro","HealthEnviro_Score_Metro","SocialEconomic_Level_Metro","SocialEconomic_Score_Metro"
51041101012,2018,0,0,213,25,1049,1333,"Chesterfield County, Virginia","Richmond, VA","High",62,"High",65,"Moderate",49,"Moderate",59
51041101012,2019,0,0,486,12,810,1345,"Chesterfield County, Virginia","Richmond, VA","Moderate",57,"High",63,"Low",39,"Moderate",55
51041101013,2012,0,0,377,217,817,1204,"Chesterfield County, Virginia","Richmond, VA","High",68,"High",76,"Very Low",16,"High",77
51041101013,2013,0,0,325,154,758,1091,"Chesterfield County, Virginia","Richmond, VA","High",69,"High",75,"Low",24,"High",78
51041101013,2014,0,0,110,0,692,811.999999999999,"Chesterfield County, Virginia","Richmond, VA","High",72,"High",78,"Low",21,"High",79
51041101013,2015,0,0,171,0,716,908.000000000001,"Chesterfield County, Virginia","Richmond, VA","High",72,"High",72,"Low",40,"High",79
51041101013,2016,0,0,182,25,732,939,"Chesterfield County, Virginia","Richmond, VA","High",68,"Moderate",53,"Moderate",56,"High",79
51041101013,2017,0,0,264,34,667.000000000001,965,"Chesterfield County, Virginia","Richmond, VA","High",69,"Moderate",55,"High",75,"High",78
51041101013,2018,0,0,163,30,724.000000000001,916.999999999999,"Chesterfield County, Virginia","Richmond, VA","High",72,"Moderate",55,"High",77,"Very High",81
51041101013,2019,0,0,101,20,686,807,"Chesterfield County, Virginia","Richmond, VA","High",69,"Moderate",54,"High",75,"High",78
51041101014,2012,0,19.634149305172,138.978978415041,48.8928816030754,507.023032057088,722.998674413981,"Chesterfield County, Virginia","Richmond, VA","High",68,"High",74,"Very Low",11,"Very High",83
51041101014,2013,0,0,128.962891171847,35.0361611854149,514.733389330405,683.577868234586,"Chesterfield County, Virginia","Richmond, VA","High",72,"High",73,"Low",25,"Very High",82
51041101014,2014,0,0,120.895609035254,21.292062486806,511.009499683344,668.715115051719,"Chesterfield County, Virginia","Richmond, VA","High",67,"High",75,"Very Low",12,"High",78
51041101014,2015,0,0,97.7932612312812,0,553.230449251248,666.041961314476,"Chesterfield County, Virginia","Richmond, VA","High",72,"High",77,"Low",29,"High",78
51041101014,2016,0,3.37979094076655,27.3763066202091,5.40766550522648,564.763066202091,615.797909407666,"Chesterfield County, Virginia","Richmond, VA","High",72,"High",75,"Moderate",44,"High",78
51041101014,2017,0,3.27020202020202,34.3371212121212,2.94318181818182,502.30303030303,590.598484848485,"Chesterfield County, Virginia","Richmond, VA","High",76,"High",75,"High",67,"High",76
51041101014,2018,0,1.89822744473212,58.5286795459072,1.58185620394344,444.185222067317,553.966042620992,"Chesterfield County, Virginia","Richmond, VA","High",72,"High",77,"Moderate",55,"High",73
51041101014,2019,0,10.7106736056559,68.5483110761979,4.59028868813825,485.958562450903,610.508395522388,"Chesterfield County, Virginia","Richmond, VA","High",77,"High",76,"High",80,"High",74
51041101015,2012,0,31.365850694828,222.021021584959,78.1071183969246,809.976967942912,1155.00132558602,"Chesterfield County, Virginia","Richmond, VA","High",68,"High",79,"Very Low",6,"Very High",82
51041101015,2013,0,0,217.037108828153,58.9638388145851,866.266610669596,1150.42213176542,"Chesterfield County, Virginia","Richmond, VA","High",71,"High",78,"Very Low",14,"Very High",82
51041101015,2014,0,0,214.104390964746,37.7079375131941,904.990500316657,1184.28488494828,"Chesterfield County, Virginia","Richmond, VA","High",67,"High",79,"Very Low",7,"High",78
51041101015,2015,0,0,182.206738768719,0,1030.76955074875,1240.95803868552,"Chesterfield County, Virginia","Richmond, VA","High",70,"High",79,"Very Low",16,"High",78
51041101015,2016,0,6.62020905923345,53.6236933797909,10.5923344947735,1106.23693379791,1206.20209059233,"Chesterfield County, Virginia","Richmond, VA","High",72,"High",79,"Low",29,"High",78
51041101015,2017,0,6.72979797979798,70.6628787878788,6.05681818181818,1033.69696969697,1215.40151515152,"Chesterfield County, Virginia","Richmond, VA","High",73,"High",78,"Moderate",46,"High",76
51041101015,2018,0,4.10177255526788,126.471320454093,3.41814379605656,959.814777932683,1197.03395737901,"Chesterfield County, Virginia","Richmond, VA","High",70,"High",79,"Low",39,"High",73
51041101015,2019,0,24.2893263943441,155.451688923802,10.4097113118618,1102.0414375491,1384.49160447761,"Chesterfield County, Virginia","Richmond, VA","High",75,"High",79,"Moderate",55,"High",74
51053840101,2012,0,0,110.784910798678,0,352.821021137958,473.839076307599,"Dinwiddie County, Virginia","Richmond, VA","Very Low",12,"Low",24,"Very Low",1,"Very Low",18
51053840101,2013,0,0,144.880266481605,0,345.312782381005,496.859318792746,"Dinwiddie County, Virginia","Richmond, VA","Very Low",12,"Low",24,"Very Low",1,"Very Low",16
51053840101,2014,0,0,129.678470749185,0,341.960350948194,485.406056605682,"Dinwiddie County, Virginia","Richmond, VA","Very Low",13,"Low",27,"Very Low",1,"Very Low",17
51053840101,2015,0,0,119.429746371798,0,359.621169372328,490.150334551913,"Dinwiddie County, Virginia","Richmond, VA","Very Low",15,"Low",32,"Very Low",3,"Very Low",16
51053840101,2016,0,0,98.5341533397062,0,381.265034769404,493.114614236097,"Dinwiddie County, Virginia","Richmond, VA","Very Low",18,"Low",32,"Very Low",6,"Very Low",19
51053840101,2017,0,0,115.366335963289,0,402.007309164385,536.897178906077,"Dinwiddie County, Virginia","Richmond, VA","Low",22,"Low",35,"Very Low",12,"Very Low",20
51053840101,2018,0,0,110.896034575999,0,428.945861739965,573.997874965373,"Dinwiddie County, Virginia","Richmond, VA","Low",24,"Low",36,"Very Low",14,"Low",23
51053840101,2019,0,0,117.514220760238,0,439.458840654325,575.597956780336,"Dinwiddie County, Virginia","Richmond, VA","Low",23,"Low",39,"Very Low",14,"Very Low",20
51053840102,2012,0,0,138.178512582391,0,440.062491878861,591.004481527095,"Dinwiddie County, Virginia","Richmond, VA","Very Low",12,"Low",24,"Very Low",1,"Very Low",18
51053840102,2013,0,0,181.103697118035,0,431.648995891758,621.085685208476,"Dinwiddie County, Virginia","Richmond, VA","Very Low",12,"Low",24,"Very Low",1,"Very Low",16
51053840102,2014,0,0,162.321379482299,0,428.039254114282,607.593382788194,"Dinwiddie County, Virginia","Richmond, VA","Very Low",13,"Low",27,"Very Low",1,"Very Low",17
51053840102,2015,0,0,149.570045369068,0,450.378203527677,613.848810734019,"Dinwiddie County, Virginia","Richmond, VA","Very Low",15,"Low",32,"Very Low",3,"Very Low",16
51053840102,2016,0,0,123.465616047438,0,477.734072904278,617.88423166083,"Dinwiddie County, Virginia","Richmond, VA","Very Low",19,"Low",33,"Very Low",6,"Very Low",19
51053840102,2017,0,0,144.633324277437,0,503.991506905223,673.101239906533,"Dinwiddie County, Virginia","Richmond, VA","Low",22,"Low",36,"Very Low",12,"Very Low",20
51053840102,2018,0,0,139.10357088107,0,538.05261216798,720.00008288042,"Dinwiddie County, Virginia","Richmond, VA","Low",24,"Low",38,"Very Low",13,"Low",23
51053840102,2019,0,0,147.485288173829,0,551.539322944396,722.399637923134,"Dinwiddie County, Virginia","Richmond, VA","Low",23,"Low",39,"Very Low",13,"Very Low",20
51053840200,2012,0,2,54,69.0000000000001,782,923.000000000001,"Dinwiddie County, Virginia","Richmond, VA","Low",21,"Low",25,"Very Low",3,"Low",31
51053840200,2013,0,10,49.0000000000001,103,753,932.000000000001,"Dinwiddie County, Virginia","Richmond, VA","Low",23,"Low",28,"Very Low",4,"Low",30
51053840200,2014,0,17,55,128,803,1027,"Dinwiddie County, Virginia","Richmond, VA","Low",24,"Low",35,"Very Low",5,"Low",31
51053840200,2015,0,10,76,125,735.000000000001,966,"Dinwiddie County, Virginia","Richmond, VA","Low",25,"Low",35,"Very Low",10,"Low",29
51053840200,2016,0,18,97,77.9999999999999,931.000000000001,1141,"Dinwiddie County, Virginia","Richmond, VA","Low",28,"Low",39,"Low",32,"Low",26
51053840200,2017,0,0,104,8,850,1009,"Dinwiddie County, Virginia","Richmond, VA","Low",34,"Moderate",41,"Moderate",53,"Low",27
51053840200,2018,0,0,110,10,834,983,"Dinwiddie County, Virginia","Richmond, VA","Low",29,"Low",40,"Moderate",41,"Low",26
51053840200,2019,0,0,155,0,799,989,"Dinwiddie County, Virginia","Richmond, VA","Low",30,"Low",36,"Moderate",50,"Low",27
51053840300,2012,0,0,1174,135,689,2013,"Dinwiddie County, Virginia","Richmond, VA","Very Low",19,"Low",32,"Very Low",2,"Low",27
51053840300,2013,0,0,1118,154,701.000000000001,1970,"Dinwiddie County, Virginia","Richmond, VA","Very Low",20,"Low",32,"Very Low",4,"Low",23
51053840300,2014,0,0,973,107,727,1855,"Dinwiddie County, Virginia","Richmond, VA","Low",21,"Low",36,"Very Low",3,"Low",23
51053840300,2015,0,15,908,105,705,1760,"Dinwiddie County, Virginia","Richmond, VA","Low",22,"Low",37,"Very Low",7,"Very Low",20
51053840300,2016,0,31,862,108,583,1629,"Dinwiddie County, Virginia","Richmond, VA","Low",25,"Moderate",41,"Low",25,"Low",22
51053840300,2017,0,25,824,78.0000000000001,538,1554,"Dinwiddie County, Virginia","Richmond, VA","Low",26,"Low",39,"Low",30,"Low",23
51053840300,2018,0,13,925,76.0000000000001,427,1509,"Dinwiddie County, Virginia","Richmond, VA","Low",25,"Low",39,"Low",22,"Low",23
51053840300,2019,0,30,813,104,327,1379,"Dinwiddie County, Virginia","Richmond, VA","Low",28,"Low",39,"Low",25,"Low",27
51053840400,2012,0,0,45.0961542387087,14.0095438450331,35,94.1056980837419,"Dinwiddie County, Virginia","Richmond, VA","Very Low",11,"Low",26,"Very Low",3,"Very Low",9
51053840400,2013,0,0,4.1585970877679,18.0065355942762,66.0078427131314,88.1729753951755,"Dinwiddie County, Virginia","Richmond, VA","Very Low",12,"Low",26,"Very Low",4,"Very Low",12
51053840400,2014,0,0,39.2599834841465,17.0271411329603,75.0128563261391,131.307123346657,"Dinwiddie County, Virginia","Richmond, VA","Very Low",12,"Low",28,"Very Low",1,"Very Low",12
51053840400,2015,0,0,9.37345569621749,18.0524336077784,79.0866759638786,106.522195930528,"Dinwiddie County, Virginia","Richmond, VA","Very Low",12,"Low",30,"Very Low",4,"Very Low",11
51053840400,2016,0,0,11.5229944913624,8.06697749616902,79.1767065856375,98.7795040511587,"Dinwiddie County, Virginia","Richmond, VA","Very Low",13,"Low",32,"Very Low",4,"Very Low",11
51053840400,2017,0,0,16.3273694614901,0.16368473074505,49.3077984610749,65.8166444718693,"Dinwiddie County, Virginia","Richmond, VA","Very Low",18,"Low",34,"Very Low",12,"Very Low",14
51053840400,2018,0,0,13.6034870065262,0.206848903296974,24.341194067294,38.1792519950848,"Dinwiddie County, Virginia","Richmond, VA","Low",21,"Low",35,"Very Low",6,"Very Low",20
51053840400,2019,0,0,7.87716946842617,0.181397652110795,24.4721308753569,32.5306979958938,"Dinwiddie County, Virginia","Richmond, VA","Low",24,"Low",36,"Very Low",15,"Low",23
51053840500,2012,0,70.9999999999999,176.622206005956,60.0315762457173,308.247350639281,615.901132890955,"Dinwiddie County, Virginia","Richmond, VA","Very Low",12,"Low",25,"Very Low",1,"Low",22
51053840500,2013,0,69,202.555458635779,5.02942441927318,332.331605772131,636.927906481777,"Dinwiddie County, Virginia","Richmond, VA","Very Low",16,"Low",28,"Very Low",1,"Low",24
51053840500,2014,0,0,176.617680864426,4.04105160952789,260.368814355321,466.038873570318,"Dinwiddie County, Virginia","Richmond, VA","Very Low",13,"Low",28,"Very Low",1,"Very Low",20
51053840500,2015,0,0,173.604463082284,19.033346600291,277.334588289671,498.990539222377,"Dinwiddie County, Virginia","Richmond, VA","Very Low",19,"Low",35,"Very Low",3,"Low",23
51053840500,2016,0,0,132.685588257608,88.0327790045282,281.234371095373,541.052080339848,"Dinwiddie County, Virginia","Richmond, VA","Very Low",17,"Low",35,"Very Low",4,"Very Low",15
51053840500,2017,0,0,278.668158183578,166.043723255251,283.172004275616,768.970924709583,"Dinwiddie County, Virginia","Richmond, VA","Very Low",17,"Low",39,"Very Low",7,"Very Low",12
51053840500,2018,0,0,198.670815304174,184.056244074131,284.100285906945,666.880375412289,"Dinwiddie County, Virginia","Richmond, VA","Very Low",18,"Moderate",41,"Very Low",7,"Very Low",13
51053840500,2019,0,0,323.572476522055,176.058602914114,319.065363651346,818.77121332903,"Dinwiddie County, Virginia","Richmond, VA","Very Low",19,"Moderate",41,"Very Low",8,"Very Low",14
51053840601,2012,0,0,212.837583529184,0.55282473326576,605.896102634937,848.033402682238,"Dinwiddie County, Virginia","Richmond, VA","Very Low",13,"Low",22,"Very Low",1,"Very Low",15
51053840601,2013,0,0,198.512527154663,0.549895892201158,543.297403839607,762.705979962487,"Dinwiddie County, Virginia","Richmond, VA","Very Low",16,"Low",23,"Very Low",4,"Very Low",20
51053840601,2014,0,0,245.820218340002,9.28653592381168,486.724130709067,765.320374092016,"Dinwiddie County, Virginia","Richmond, VA","Very Low",14,"Low",26,"Very Low",3,"Very Low",15
51053840601,2015,0,0,297.485272171278,8.66987435809525,502.85333986952,809.008505753831,"Dinwiddie County, Virginia","Richmond, VA","Very Low",17,"Low",28,"Very Low",6,"Very Low",17
51053840601,2016,0,0,305.201245262926,11.2838403303724,417.502984550096,733.988101307294,"Dinwiddie County, Virginia","Richmond, VA","Very Low",19,"Low",31,"Very Low",8,"Very Low",19
51053840601,2017,0,0,167.780555272583,36.7518567314867,456.469897247554,670.057172031017,"Dinwiddie County, Virginia","Richmond, VA","Low",26,"Low",33,"Very Low",17,"Low",27
51053840601,2018,0,26.9172566484606,138.281203207571,38.5286222615221,477.650884265719,689.822717439268,"Dinwiddie County, Virginia","Richmond, VA","Low",30,"Low",34,"Very Low",19,"Low",35
51053840601,2019,0,25.6161722391713,73.7123336317112,38.1628688461123,548.397033929661,690.593497703576,"Dinwiddie County, Virginia","Richmond, VA","Low",34,"Low",36,"Low",29,"Low",40
51053840602,2012,0,0,172.162477692682,0.44717526673424,490.104092340727,685.966859170324,"Dinwiddie County, Virginia","Richmond, VA","Very Low",12,"Low",22,"Very Low",1,"Very Low",15
51053840602,2013,0,0,162.487582915382,0.450104107798842,444.702858505256,624.294397516995,"Dinwiddie County, Virginia","Richmond, VA","Very Low",16,"Low",23,"Very Low",4,"Very Low",19
51053840602,2014,0,0,204.179931428514,7.71346407618833,404.276264228459,635.680186514108,"Dinwiddie County, Virginia","Richmond, VA","Very Low",14,"Low",25,"Very Low",3,"Very Low",15
51053840602,2015,0,0,251.514936087857,7.33012564190475,425.147287230475,683.992348960237,"Dinwiddie County, Virginia","Richmond, VA","Very Low",17,"Low",27,"Very Low",6,"Very Low",17
51053840602,2016,0,0,262.798985349929,9.71615966962765,359.497907776223,632.013052795779,"Dinwiddie County, Virginia","Richmond, VA","Very Low",19,"Low",30,"Very Low",8,"Very Low",19
51053840602,2017,0,0,147.219784486691,32.2481432685133,400.531286682839,587.944409156373,"Dinwiddie County, Virginia","Richmond, VA","Low",26,"Low",33,"Very Low",17,"Low",27
51053840602,2018,0,24.0827433515394,123.719191335359,34.4713777384779,427.350641826336,617.17932471494,"Dinwiddie County, Virginia","Richmond, VA","Low",29,"Low",33,"Very Low",17,"Low",35
51053840602,2019,0,23.3838277608287,67.2881574342214,34.8371311538877,500.604802471619,630.408907592954,"Dinwiddie County, Virginia","Richmond, VA","Low",34,"Low",35,"Low",25,"Low",40
51053980100,2012,0,0,0.036515397064184,0,0.116292007517662,0.156180312744402,"Dinwiddie County, Virginia","Richmond, VA","Very Low",8,"Low",24,"Very Low",1,"Very Low",12
51053980100,2013,0,0,0.0159263303141194,0,0.0379593823744503,0.0546185192981151,"Dinwiddie County, Virginia","Richmond, VA","Very Low",9,"Low",24,"Very Low",1,"Very Low",11
51075400101,2012,0,0,67.6981662347288,9.89829771177897,727.478795400045,820.952120248447,"Goochland County, Virginia","Richmond, VA","Very High",83,"Very High",81,"Very Low",10,"Very High",92
51075400101,2013,0,0,43.4560487996256,6.95920850313391,708.59312144815,775.50028641019,"Goochland County, Virginia","Richmond, VA","Very High",84,"High",80,"Very Low",19,"Very High",92
51075400101,2014,0,0.00955647850478292,48.8141215619174,13.4110554309994,723.874456970304,811.709413663127,"Goochland County, Virginia","Richmond, VA","Very High",85,"Very High",81,"Very Low",19,"Very High",92
51075400101,2015,0,0.0369729631796113,91.4980763729958,6.09952317526184,693.267300369076,843.568604220966,"Goochland County, Virginia","Richmond, VA","Very High",86,"Very High",89,"Low",32,"Very High",91
51075400101,2016,0,0.0617764001102548,103.083699099943,14.5876882302362,583.562333077658,777.099648222121,"Goochland County, Virginia","Richmond, VA","Very High",88,"Very High",88,"Moderate",46,"Very High",92
51075400101,2017,0,0.0662270964986522,88.1873970670985,21.1839081810932,553.252370904742,715.978832904361,"Goochland County, Virginia","Richmond, VA","Very High",91,"Very High",87,"Moderate",57,"Very High",94
51075400101,2018,0,14.9371473416141,72.2666978555941,28.7867242866204,509.499217246813,666.071913424969,"Goochland County, Virginia","Richmond, VA","Very High",88,"Very High",85,"Moderate",55,"Very High",92
51075400101,2019,0,14.8852534756224,76.0145688821097,20.4029356809309,516.513952315868,665.885218354354,"Goochland County, Virginia","Richmond, VA","Very High",87,"High",80,"Moderate",52,"Very High",92
51075400102,2012,0.000104030551593181,1.07347634836924,43.6911790802221,6.70548817142306,478.864124655986,540.633022959746,"Goochland County, Virginia","Richmond, VA","Very High",82,"Very High",81,"Very Low",8,"Very High",92
51075400102,2013,0.000129088472520931,1.17237218032681,28.2643453781664,4.6564487311904,464.073239116523,508.753899417498,"Goochland County, Virginia","Richmond, VA","Very High",83,"High",79,"Very Low",17,"Very High",92
51075400102,2014,0.000137951200144393,1.63456534055075,31.5877446147831,8.9356543281034,476.126692123646,534.791959577596,"Goochland County, Virginia","Richmond, VA","Very High",84,"High",80,"Very Low",17,"Very High",92
51075400102,2015,0,1.40117270171942,60.189331186074,4.09947496082208,461.975480056247,562.173247037755,"Goochland County, Virginia","Richmond, VA","Very High",85,"Very High",88,"Low",31,"Very High",91
51075400102,2016,0,1.44681068536704,68.6948763975435,9.76169388708738,394.421450602794,524.632016646413,"Goochland County, Virginia","Richmond, VA","Very High",88,"Very High",87,"Moderate",44,"Very High",92
51075400102,2017,0,1.45368562458946,59.6056822457608,14.068337324325,379.103405338091,490.051871773924,"Goochland County, Virginia","Richmond, VA","Very High",91,"Very High",86,"Moderate",57,"Very High",94
51075400102,2018,0,11.4902265210916,49.2790134197809,19.4282968211698,353.440274337037,461.227229981922,"Goochland County, Virginia","Richmond, VA","Very High",88,"Very High",84,"Moderate",57,"Very High",92
51075400102,2019,0,11.676064981051,52.5048525964488,13.9644546150005,362.128033959106,466.532612832547,"Goochland County, Virginia","Richmond, VA","Very High",87,"Very High",81,"Moderate",55,"Very High",92
51075400200,2012,0.0343262294165902,0,86.560950085259,61.9004299937718,685.994254243011,834.464570672149,"Goochland County, Virginia","Richmond, VA","High",63,"High",70,"Very Low",9,"High",70
51075400200,2013,0.0283387494235805,0,69.905272301558,61.8678230057206,648.410017892393,780.216232359895,"Goochland County, Virginia","Richmond, VA","High",63,"High",68,"Very Low",19,"High",68
51075400200,2014,0.0016498381329082,0,52.2331780746199,55.9767876127104,558.210566243462,687.189305720087,"Goochland County, Virginia","Richmond, VA","High",62,"High",67,"Very Low",11,"High",68
51075400200,2015,8.33906782119183e-06,0.00182125948635264,50.3346330726858,52.0538636203966,559.167933694398,756.984111956293,"Goochland County, Virginia","Richmond, VA","High",62,"High",67,"Low",26,"High",66
51075400200,2016,9.63219219155436e-06,0.000866662906596332,35.5604211194882,78.5803092756623,632.89472463038,828.690571395949,"Goochland County, Virginia","Richmond, VA","High",62,"High",67,"Low",40,"High",61
51075400200,2017,0,0.00481133188298669,15.8619774234065,56.9758254626024,682.903429229251,835.494458785622,"Goochland County, Virginia","Richmond, VA","High",63,"High",67,"Moderate",57,"High",63
51075400200,2018,0,0.0053137902234212,18.7742901506046,55.0160938915315,669.223975892548,857.185580304013,"Goochland County, Virginia","Richmond, VA","High",63,"High",73,"Moderate",52,"High",61
51075400200,2019,0,0.00508933773192123,80.6339411382873,62.8822194021815,651.661495913994,868.907639089577,"Goochland County, Virginia","Richmond, VA","High",67,"High",75,"Moderate",58,"High",65
51075400300,2012,0,0,0,0,28,28,"Goochland County, Virginia","Richmond, VA","Very Low",18,"Moderate",53,"Low",29,"Very Low",9
51075400300,2013,0,0,0,0,29.0000000000001,29.0000000000001,"Goochland County, Virginia","Richmond, VA","Low",22,"Moderate",55,"Moderate",46,"Very Low",9
51075400300,2014,0,0,24.9999999999999,0,28,53,"Goochland County, Virginia","Richmond, VA","Very Low",14,"Moderate",58,"Very Low",12,"Very Low",8
51075400300,2015,0,0,25,0,0,25,"Goochland County, Virginia","Richmond, VA","Moderate",42,"Moderate",58,"Very Low",7,"Moderate",47
51075400300,2016,0,0,24,0,13,37,"Goochland County, Virginia","Richmond, VA","Moderate",47,"Moderate",60,"Low",23,"Moderate",46
51075400300,2017,0,0,24,0,11,35,"Goochland County, Virginia","Richmond, VA","Moderate",48,"Moderate",60,"Very Low",17,"Moderate",46
51075400300,2018,0,0,24,0,14,38.0000000000001,"Goochland County, Virginia","Richmond, VA","Low",29,"Moderate",60,"Very Low",6,"Low",27
51075400300,2019,0,0,0,0,14,14,"Goochland County, Virginia","Richmond, VA","Low",35,"High",62,"Low",38,"Low",26
51075400400,2012,1.03134355668331,0.00251151214798687,486.499220131387,14.8465190751871,977.088709642529,1479.21759311478,"Goochland County, Virginia","Richmond, VA","Moderate",48,"Moderate",59,"Very Low",12,"Moderate",52
51075400400,2013,0.851953480679652,0.00294691277802117,478.976911107146,9.97115346718585,900.816931755068,1390.9032398329,"Goochland County, Virginia","Richmond, VA","Moderate",56,"High",64,"Low",25,"Moderate",56
51075400400,2014,0,0.00169276081746689,430.161417636169,11.9590595932694,1010.40824485725,1457.40586356228,"Goochland County, Virginia","Richmond, VA","Moderate",50,"High",63,"Very Low",17,"Moderate",48
51075400400,2015,0,0.115177612032,316.334769222539,8.98146671699781,975.219515791718,1306.1531728017,"Goochland County, Virginia","Richmond, VA","Moderate",48,"High",64,"Very Low",14,"Moderate",47
51075400400,2016,0,0.111682692974868,157.173593455483,14.5136898624061,968.805273814204,1186.85781359546,"Goochland County, Virginia","Richmond, VA","Moderate",53,"High",68,"Low",25,"Moderate",46
51075400400,2017,0,0.282550756306283,181.061082717557,34.7602007367908,966.412801084141,1220.75920946962,"Goochland County, Virginia","Richmond, VA","Moderate",55,"High",68,"Low",34,"Moderate",46
51075400400,2018,0,0.296473399760619,132.227243929928,40.8432807404092,1010.84388693709,1230.1953137411,"Goochland County, Virginia","Richmond, VA","Moderate",57,"High",72,"Moderate",48,"Moderate",49
51075400400,2019,0,0.299467716201323,125.79224660415,21.9637563306707,1006.47896487998,1199.59193176816,"Goochland County, Virginia","Richmond, VA","High",63,"High",77,"Moderate",53,"Moderate",55
51075400500,2012,0,49.7853349307878,119.611640492091,62.4844916572972,479.914091728199,668.565375331538,"Goochland County, Virginia","Richmond, VA","Low",34,"High",62,"Very Low",5,"Low",37
51075400500,2013,0,57.5842626584087,171.347302315313,71.2612362413817,583.657458539659,836.283160330222,"Goochland County, Virginia","Richmond, VA","Low",35,"Moderate",55,"Very Low",13,"Low",36
51075400500,2014,0.000849751728422852,32.2033732462678,160.315895031162,68.3270581824805,516.052505715914,753.771057068672,"Goochland County, Virginia","Richmond, VA","Low",34,"Moderate",55,"Very Low",12,"Low",35
51075400500,2015,0.000813168680832488,68.4188692786658,79.8137768939539,92.716027674484,568.246168212709,800.77912766714,"Goochland County, Virginia","Richmond, VA","Low",33,"Moderate",53,"Very Low",17,"Low",27
51075400500,2016,0.00126671817918946,39.142376287565,115.190639605392,73.8000935919185,662.547927217952,949.556347196356,"Goochland County, Virginia","Richmond, VA","Low",33,"Moderate",59,"Low",30,"Low",23
51075400500,2017,0.00153776783970176,9.08708777020734,161.822510893942,63.4753552231742,612.97666331106,877.188549851557,"Goochland County, Virginia","Richmond, VA","Low",35,"Moderate",59,"Moderate",44,"Low",26
51075400500,2018,0.00192061195817584,4.23055828111571,186.22807042888,64.6762850625729,628.829071699863,924.553063594959,"Goochland County, Virginia","Richmond, VA","Low",35,"Moderate",58,"Low",30,"Low",27
51075400500,2019,0.000219801192970599,10.0905772564079,172.502464952601,25.6933338343565,624.534564535066,873.42542806177,"Goochland County, Virginia","Richmond, VA","Low",36,"Moderate",59,"Low",28,"Low",30
51085320100,2012,0,0,27.9879000844421,37.9835786860285,1220.4723572537,1286.44383602418,"Hanover County, Virginia","Richmond, VA","Moderate",47,"High",74,"Very Low",5,"Moderate",47
51085320100,2013,0,0,18.9922844458739,29.9878175461167,1219.50458020874,1268.48468220074,"Hanover County, Virginia","Richmond, VA","Moderate",46,"High",67,"Very Low",6,"Moderate",46
51085320100,2014,0,0,9.9961467910543,0,1188.54185345636,1198.53800024741,"Hanover County, Virginia","Richmond, VA","Low",39,"Moderate",59,"Very Low",5,"Moderate",47
51085320100,2015,0,0,7.99704192211888,23.9911257663567,1199.55628831783,1275.52818657796,"Hanover County, Virginia","Richmond, VA","Moderate",44,"Moderate",59,"Very Low",10,"Moderate",47
51085320100,2016,0,0,22.9918629282988,38.9862023566805,1128.60057591519,1226.56590491402,"Hanover County, Virginia","Richmond, VA","Moderate",55,"High",64,"Low",25,"Moderate",54
51085320100,2017,0,0,7.99730094226503,37.9871794757589,1230.58468249103,1322.55364332708,"Hanover County, Virginia","Richmond, VA","Moderate",57,"High",65,"Low",34,"Moderate",54
51085320100,2018,0,0,12.9958330885626,32.9894224555819,1246.60029703366,1333.57241078019,"Hanover County, Virginia","Richmond, VA","Moderate",56,"High",67,"Low",32,"Moderate",52
51085320100,2019,0,0,12.9960581985774,132.959672339292,1086.67040475797,1276.6127938141,"Hanover County, Virginia","Richmond, VA","High",62,"High",79,"Low",36,"Moderate",55
51085320200,2012,53.8989514259169,0,31.2211944585829,105.717794312305,1219.22707931967,1453.84648170583,"Hanover County, Virginia","Richmond, VA","High",62,"High",78,"Very Low",15,"High",62
51085320200,2013,87.7939139653669,9.96929592701588,20.3600472763376,80.7538856153827,924.930215955995,1135.77321134417,"Hanover County, Virginia","Richmond, VA","High",63,"High",74,"Moderate",42,"High",63
51085320200,2014,63.8087796415151,7.97608435257486,36.2986554051196,91.7274425306256,1171.48040760209,1395.54303047974,"Hanover County, Virginia","Richmond, VA","High",63,"High",72,"Low",34,"High",62
51085320200,2015,0,8.97214734964528,138.057671937829,23.9276592876028,1158.94531994376,1321.25635255991,"Hanover County, Virginia","Richmond, VA","High",66,"High",72,"Moderate",55,"High",66
51085320200,2016,0,12.958036280745,151.861626824707,31.8986820032569,1104.74186990205,1288.74368866292,"Hanover County, Virginia","Richmond, VA","High",67,"High",75,"Moderate",53,"High",67
51085320200,2017,0,13.9532157341519,117.827327616033,25.9143357513604,1123.0366293969,1267.075676992,"Hanover County, Virginia","Richmond, VA","High",69,"High",66,"High",73,"High",71
51085320200,2018,0,12.9548060233469,105.776359402767,0,1008.06705251858,1127.0942864355,"Hanover County, Virginia","Richmond, VA","High",67,"High",64,"Moderate",58,"High",70
51085320200,2019,0,10.9601801178207,114.655534340284,0,808.49914812336,934.158614981401,"Hanover County, Virginia","Richmond, VA","High",67,"High",65,"High",70,"High",68
51085320300,2012,9.99391856104092,0.0130639475960592,31.9838220007907,8.99995824685071,924.60001899388,1005.57227871114,"Hanover County, Virginia","Richmond, VA","Moderate",55,"High",77,"Very Low",6,"Moderate",57
